experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	baseAngle	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	streamLtrSequence18	streamLtrSequence19	streamLtrSequence20	timingBlips
main	153 	Alex 	 oneCued 	 0.0 	 right 	 106.999756137 	F 	T 	0.0 	5 	0 	-1.0 	IETAUWQROPHKJZVLCBDFYGMXSN	AOKIHPZLYCGQUEWSMDJXNVTFBR	LOZIBRDEGATHQNFKJYWUPVMSCX	JBDUETIXFARGPVWOMNCSQYKZLH	WDKZOETHJBFPNQVGIAYMRUSXLC	JHNGKMFTEUDRLAIBSQCVZPYXOW	YPFHZTQOALNRJBMVICEDUSKWXG	BLFCNUAWSTORMVDHJQYXGIKEZP	VWTLPBHGIOUKSJCANFXQYDERZM	RLZIBUQPDJFXYTGACVEHOSNMWK	TUANYSIJDVFLPGWOXZCERBHKMQ	OYGZALWXCDKRUTMEJBPNISVHQF	EBVZJROGWNMIPLYXCFUDTKQAHS	VKZNXETYLIOPUDCRBWGFQJMHSA	XPSYJKVLZAGUIODQETWNFRBCMH	XIDTYPQLFAHWVKGURSJZEBMNOC	VFEXNDPUSOLZHCKJWIRYBTQAMG	MKUALVFEXOSQIBHJGYZWCDPNTR	GVHJFDLMWTKZCEOAURBNQYPSIX	DXGSJBVMHLYIQZCUTAWOFKRPEN	YRIVELXMFUDASWCOPZJQGBTHKN	0
main	154 	Alex 	 oneCued 	 0.0 	 right 	 354.294620772 	W 	Y 	0.0 	18 	0 	4.0 	BFKPDCOXQEISJTVNHYZAURLWGM	ZNJPRMCLGVOSTIWYAKXFUHQDBE	OWXJLVIMFQPBEDHARZUNYCGKTS	UDFKXNYWAEIBSZGJLTRCPVQOMH	UOQDSFXCWBLPYMAEKIRTJZGHNV	VNJHCKAXFPGDBUSTMEOIRYZQWL	YHRJTCEWULIMAOBQPDGKFZNVSX	BTEJXQYNAGFKDOLSZMUIVRHPWC	WMPXGZSUIDLVJNYQOKTHCBARFE	ZXAOCUMQHWGNPLRTBVDFEJISKY	LKFHZMTBJDGQSCEOPYXRWNIUVA	XSTVCKJZDMFGEYAPRLUOWINQHB	ESHACVLDRKQGWOBFYZMTPJNIXU	KOWQGUSNRFYJMIVLDZBHCAXEPT	GEQDSPKRNWHFTAMJBCIYXLUOZV	UPFHLKGMDYNZAXQJWITSVBREOC	UIAJRXWBMYKOSFVTLZGDHEQPNC	XGEPUITBKVYHRNFDZMACWJQSLO	SZHMGKJFYBQXWCNPITOURDAELV	ODWAEKSITGQHLMVRFYJXZNCBUP	RDWIJAPUOCMFYZGKEHLVSQTBXN	0
main	155 	Alex 	 oneCued 	 0.0 	 left 	 13.5701925853 	T 	M 	0.0 	1 	0 	2.0 	XIWNOQTBYGZAUMDRHFKJCVPLSE	FDVYOJQWNMITEHLPXZURSCBAKG	MPUVTJZYGICEDQHLSXKNRABFOW	UEQNCFJTHZKRSOGYPVMBDWAXLI	DVXUHIETGMCALFKSZPYQWNRJBO	ZMFPISCKAGRYNUQLEJVTWHOXDB	CZMRVSFUNIBDTEAYJPHKOGXWQL	BYQHTDFCRGILKNOAMSEPZVXWUJ	CYVWIMEAHRSBQNLXUGZDOTJKFP	FHJMWDBGRALCQNIZSOKVPTUXYE	AQULIFMVRCGODEZSWPTBXKJHYN	QBFCLYMHNOKRPUZEXAVTWJDGIS	RCOLNKDUFAHIVGSXPJTZWMBYEQ	GVYWOIDKTCUMEFLBHZAPQNJXRS	IFGBVSRKAXQJUWNDLMHOPTEZCY	OAEKTBJZSRQFWLXYIUNGDVHCPM	FBEAGIOWLJCVYDTKPUHSQRZNMX	GZYFBHSDQUIXTWRVKCOAJEPMLN	INOEFYKDHRMSXJQPCZGVUAWTLB	CYVRWPXIEJONMSFTZDGHKUALQB	OKDLWQBTFAXPZGURIEHMYSCNVJ	0
main	156 	Alex 	 oneCued 	 0.0 	 right 	 168.857683009 	W 	U 	0.0 	4 	0 	1.0 	JEGKLBRFDNMHZXQYWVSAUOIPCT	QRVYPHXKAZSDNGECBUOJTFLWMI	AVDKUOZEBGJNPIFRCTSXLQWHMY	PFTERCNJZMBDOUQYLWXSHVKGAI	RVATXCLGYUWOKJMQHNSEFIZPDB	LPEZRJBDQWOINVHTXUMGACSYFK	LHYDVFMUPEBKCQGXZRNISAOJTW	FTKXDBVQYOPIERLCZUNSGWHMAJ	SEHRNFCLOAXMGZWKJDTYBPUVIQ	DAPLHBMIGEQFVZSROYUWXNTKCJ	LJNFHTCXUBMSOEDKRWIYQPVGZA	RHPBYIASGUDMKNEVFZQWJXTCOL	DBNAFCESRKWYVHPOUQZGMIJTLX	QYUCTWGALISKRNBZHDXFMVPEOJ	VYJZMPGLXHBQUKCTISRWFONEAD	DQLVWBEFCYKAORSXTHMUNPZJIG	XBAFCNTZHVJOIDSPQWRMYEKUGL	BFAWCSXEKLPNYHVIQTZMDOGRJU	NILUAWZMORQECKHPGYDBVJSXFT	GWPBUZOMRKHVEJAITLDSXQCFYN	BNRLUGKQIFPDCHYAJTEWVMZSXO	0
main	157 	Alex 	 oneCued 	 0.0 	 left 	 235.279865645 	N 	X 	0.0 	17 	0 	-7.0 	ATNFSCLHDYIVGXPWUJZBERQOKM	MAGOHBINCTRWLZVXPUKYESQFDJ	WEXZMRCTBNKSDOUFGYQVHPALIJ	HVRZDXWEUQYTCAIOBMNGLJSKFP	NDUTBVWGAOFEICMRQLHJXZPSKY	RJQEUHGIVFTXBZYLOPKDWAMCNS	ATIJGEYUSQCKBHDFZLXVNOWRMP	NCKHIVPOBJAMTXZDYELGQRSWFU	GPKBTNVQIDOMYJHFLSEZXWCRAU	JTEBDGHIACOYQZWXSURVMKPNLF	QJLZMUROAXWSCKBGDENPIHYVFT	YXEMOGNVRUACTWQIBDLPZSKHFJ	KTMLEOQSCIJZABHVDFPXYUGRNW	XNICRYBTEGVMKOFSDLJHZQUWPA	LOEWMYVXHGRCKUPJNTDZIBQSFA	VEKMXZSTFGJOINBCUDYRLWQHAP	CIMOWLTHSUFQJVKEPYNXBGADZR	DOKNRHFECPXZQMUGVIAWYJBSLT	LXZKIJMUSBAGDTHRQVCFWONEPY	SNYMPTRIULZXJWOKFBEVHDGQAC	UBOQDPRWLNJGCZIKETMSVFAHXY	1
main	158 	Alex 	 oneCued 	 0.0 	 right 	 280.537269047 	Z 	T 	0.0 	3 	0 	1.0 	HTFRKESJYNIUADMLBGZWOPQXVC	JWAENCHGVBRLOSTFMQUXDZKPIY	KNMXDEQLUJIGTYCPBFAORSVHZW	XINHGATZSFKLQPJBEMWVCUDRYO	JOZPMGYHIXNSDRQBFWELTCVKUA	IJHZCXFYQLPSBODUNGTAKVMWER	TUNFSCDHVEAZLJKXIRPQWMBGYO	WOYKJILHMENUSPBCRZQTFAXGDV	FMJZTKIEQRYWBHNCLGOAUXVDSP	TSLIWOFMHQAKGPVRYJZXDNEUCB	YSGPLXRAJNWOCQUKTZHMBVFEDI	HUNILCPYQKRJEDBFSTOWGAXVMZ	OTDJQPSRBIYZNXCAGLVFWHEMKU	EACLISHPUNDYQTKBGOJZXFWVMR	PLRGOSJHXMDTQZEFABVWKUCINY	WBCUOVLHGERIQNZPDXTKYASJFM	HCXVSFMUIEJWDYQZNRBPAOLKTG	MGFVOQSPKZEXRTAUCDNYLIHJWB	ULRJBDEAMZNSHQITCWOKPGXVYF	VDEJIKCBPOZQRFWYMGLSHATXNU	MLJRBNFZUYSGACEXDIKOHTPQWV	1
main	159 	Alex 	 oneCued 	 0.0 	 left 	 123.990430915 	B 	H 	0.0 	1 	0 	2.0 	BATPJVRGKMNESOLDCFQXIYHZUW	QIWTDGSKCHOBURLNZFAJPEMYVX	IYSMBPJGZUTNLVHAQKXRDOEFCW	OFBGWMIXJVZRYSUCPNQETHALDK	UCTPVZKOBHEYFLRSWXMNAGIJDQ	RNCAXJMZDUQBKFVOWSLETPYIGH	YRJKHOEQTLAGXBVSMDWFZNCUIP	BYXPRUWGALTDCZOHQFVJNIMESK	DJZSFEVOULTNWBPYRAMKIXQHCG	TGDQUWKYAIFZMBVNOJPLHECRXS	VDECXMHOLRQUTIYAJBGSPNFKWZ	ACIVWTEOHFPGRUYBZNKSLDMJQX	WTFZNQPUVSXLMAEBKDCRJHOIYG	NFGUEYZIWBJKOLSXTQVCHDAMPR	WIZEUNJDGXAYRSBCPVHTOLKQMF	PQYDCHRSATVBLIMZXFUOWGJENK	XBDUFPSEIZRHOVYLQAJMCKNTWG	QDAVPLRXUGOJZCBKWNESIHFMYT	KWZOITBCLUDGRPAVQMYHXSFNEJ	TLCOFXJVGNKBEZPYISDHQARMWU	BJSHQEZNDIAXUROLGMVWCPKTFY	2
main	160 	Alex 	 oneCued 	 0.0 	 left 	 101.994384089 	U 	G 	0.0 	3 	0 	12.0 	TORLQZBDASUKHXGYVJCPFWEIMN	JGTNFAOYCBVIDERSWQPLXZKMHU	LBDAJOPMGEXRTZQNWCSUYIVHFK	SQRXTMGOYIZKFCDBHVUNLAWEJP	SFKMEQPNACUZRDOYBIJGWXTLHV	BHORAJTXWVCQDLUGMKEYZIFNPS	EQDXOTYFGSJBLPIHAVKZUWMCNR	GTRNVWQSDHEMAZKYFCLBIJOXPU	ZMHJRUIWOQBFYSEVDACKGLPNTX	AVEJOCZMTWKQSLDXYGIFUNPHBR	SGLUVZJCIKDYBOMEAQPRNWHTFX	LCHIPWVQJGFEUNSXTMAOBKRZYD	MGZBARWQEJICHSVTKPLUOYNDXF	XLJNOURCWZBQKIHSAVEGTFDPYM	KHSRCVIFWUYXJTBEAMDGLZNOPQ	YKVHACXRDIJMTSEGONZFLPQBWU	KUPENTZVQMRAWLFSBCGODYIJXH	EDLMGXIUKONTRYQFZJPHAWBVCS	FSOVXYMKEACGLJTQNHBZUDWRIP	LNYPFDVMXWEQUTJARCHSGBKOZI	GOLNQBZAMVJHUYERKCWTDPSIXF	0
main	161 	Alex 	 oneCued 	 0.0 	 right 	 260.245264921 	P 	P 	1.0 	1 	0 	0.0 	IPDJXCOQBMZNYEHLAWRSVFKGTU	NTIRCWKZPBFEASYHUMQLGOJVDX	LAOWCPTIESVBFNHMQYKRJDGUZX	NYOKCUDSPLETHBQRVMZWFGXIJA	RGUIBOSLQAXPNYCDKTWMFVJHEZ	PJBOHUIEYGWRKDQCXTNLSAFZVM	FZSXGJPDLHTCEQNVBWMKUOYARI	LGTWPHZAFKDJXEQNURBYICMVOS	QIOZMFKPCVBRNTLXDSJEUWAYGH	OMPSBERNZDAGVTYQHXWCUJIKLF	LIDCNGKZHRYOASXQBFWPJUVTEM	NFLDMUSQPWEOAHZJCYGTKIXRVB	DSRYNAKOLFXVIWQMUTPZGBCHJE	DAFOITMGNLVKWZYSUBJEPXRHCQ	FXUAZQYIENKRWVMCJOSGHBPLTD	KSWGVXTIQLUCMFZYDEPRBAHOJN	SUJKNZPCIDOGMXEVWHRQYLBATF	SGKLWJXINRTMOBDYEUZHQCPAFV	VQGDPLCSJBFUZHTNKMRWEIOXAY	ZCKLAMYBGSWIDPFHJTOVUREXQN	WGANHXRJUYBIKEZTMCLDFPVOQS	2
main	162 	Alex 	 oneCued 	 0.0 	 right 	 354.294620772 	H 	Y 	0.0 	17 	0 	3.0 	FSZOHKGCJUNERQPYXIWADTBVLM	QRTWBESHUMAJIPVZCOKXYLNDGF	MIHSZJWRXVUQFNTBAKPCLDOEYG	TLGHIXOPBFSKVUJMNQARYZDEWC	FIJKBLGRODXNVYZUWHMTPSQAEC	WSUBPVJKDFCEGZTYLXNOHAMIQR	JPVMTNSALOBEXQGKRZUWYFCIHD	IJQGVTFYLWSOKCEUNABHMDZRPX	EKBUVFCXNDRQLGTSIWMJZOAHYP	AIRULQFOZTVENDPJBMWHCYKXSG	UKVHFCZREBDAQWTPYGINLOJSXM	DGAPWUMYCLIKVSHQBROZENTXJF	IPRONQGXLTUJWSMHYCDZVKAFBE	TFPIKHJLQUAWGRXNCVDZYESOBM	XEOSGFDIMYLNQKRZHBTVUAWJCP	VDFIHAQEPLMJRKNTGOBYWZCXSU	EOASUDTQIJHBCXKYWNZGLRFMPV	KSUCJAXQYZLHIEGODNWTMFBRPV	ETVDSFJQUWARCHGLBIOXYNMPZK	MGOHRAQKTNLYBXEVIFUZDPWSCJ	AUGWLPHOQVTZCYKSBFXDNMRIJE	1
main	163 	Alex 	 oneCued 	 0.0 	 left 	 12.6224083547 	B 	M 	0.0 	11 	0 	2.0 	ZHGMDOYBWXEUNKPLTVASJRICQF	VJWOAKYXPLRTQHBZGISFNUMEDC	VLZMCUNQREIABGOYHWFDJTKXPS	BSIOFELWMXDRYNJHQPTGKAUVZC	XBYUQCDEMIFWOTAZJVHLRNKGPS	ODPMEUJCTXGWKRLYNZQBVASFIH	BUDJAFKLOWRNSQXMVGZTPHEIYC	BVTPGCODQKAYMSXHURLZIEFNWJ	ZXKJPALCRQYTFOWMVBISGUDNHE	BDERMQTOHFJYZXSAIGLVCUPNKW	CGJMHZTQUXBSARDNLIVPFWKYOE	EUQWTGIMYBSOLDJPAXCFNRHVKZ	NOQRJGTCXWSAVULKFDIYZEMHPB	XTYRLSUHDVCPNFIJZBQGAEMWOK	QPGOMUKFLNRXATEVJIZYWSCBHD	IXAPVRCZLBJFYQSUEKDWNGOMTH	MYFGRSWCPHAKOQNVITLXDBUEJZ	RLAVZKUYSTONGHIDCQFXMWPEBJ	XZDCTSNKIEVPJRAMYOHQLWBUGF	LSTJUIPCXYDBRMFVENQWOKGZHA	WDXZGMRFIBOVKJQELUASYPHCTN	1
main	164 	Alex 	 oneCued 	 0.0 	 right 	 335.789595477 	M 	N 	0.0 	4 	0 	3.0 	MHONXVKDFPGRBYSTLQWEJIAZCU	XVRDFEOJWMNHGUZQLPBYASTCKI	LRXMSCZTAOVIFWUNYDGJEBPQKH	HFZNBKYSOPWQVGRMJUEIDALCXT	HQSZGALFDNOTMERIKVUPWCXYJB	VEUHNOGFLPQASTCKRIBZXMYWDJ	WEGIHMRBVQFXNKLYTPDAZUSCOJ	LORVNSDPIZXYQFATBEJUHGMCKW	PVDSOBTZGEALIYQRFNWHCJUMXK	LKYNZHQXMCDEVRFBUSIPTWOAGJ	YVPGCLITJDAFWEZQMHXKSBONRU	XYCBAFNWKDEJMSOZGQIPLUTVHR	JBTVQGRAOFXZNEHWUKYSICDPLM	XNVMABUPFKHCTYJGIOQRLEWDZS	LBVUCDEIPMAWGJXKRSQHNOYZTF	GACQXUYWJIPRLSFNMTKOEZVHDB	FJVSYIDHAMNRUEZKWGXTOCLBQP	WXEDYKNCLQJFROPUTZMHSABIGV	ZCXVTHJEDBNAKLOPIUSYRMFGQW	KZFDYHJRBQMLUSPCXWVNAGOETI	QVOLAYUDTSKPMBRIFHNWZXCGEJ	0
main	165 	Alex 	 oneCued 	 0.0 	 right 	 355.854892661 	K 	Q 	0.0 	9 	0 	-7.0 	WZECMARSXDVKPGFNUBLHQJYOIT	ENRLYWAVSZCIUGTFJMDXQOHKBP	JNQSGOTAPUYFLHIWEZDBRKXVMC	CRYMGIADWVKFNEQSHZXBULPTJO	XNEZQVPJACFDSTYKHUBLWGORIM	XUEIACRBZWMOVHQDNSKYPTGFJL	OAHSQEKGRPDYTBWCIUZJVNMFXL	WVYRABHFOXDTQNMSEZGJICKPUL	RMGTYESUIQKOXBPCHDAFZWJLVN	RPJKESOALVQXYNCFDBZMHTGWIU	WNEOGFSKCMHIDPVBAQXZYJLUTR	JZTQPOKENLWMUVYIDSRAXFCGBH	YIVFZURPADWXMNHLQOSTGKJBEC	INQBDJHMWEFOGCRKTZPLVSYAUX	HUFDZBNEXGWPTYKOQJALVIRSCM	UZRIQOBSXJFCANVHMYWGLTDPKE	QJWDCSHRUKTINBMXYVFPLEGZAO	SNHPRTBWVCAZUYKDQIOMFXJELG	XRQWSGPYDVNOZEMBACHKJTUILF	WBONTACYVRSJQUIFDHKLZXEPGM	GBKECFJOVSZUDLXAPRQIWTNHYM	0
main	166 	Alex 	 oneCued 	 0.0 	 left 	 292.622287031 	R 	Q 	0.0 	9 	0 	-1.0 	VJFSMHNKZILRTOWBGACXPYQEUD	HKLCEAFGONZYIPTXMRQUSBVDWJ	WUVCRPQGASHTLJIXKFBMNYZEOD	TQLGEMPSYRUNIKJDVBHAFCWZOX	ZBKAEXYNCPIHJFSDQLRWTMUOGV	OVDCNWFHIGLEXSBMKQUZYRTJPA	HWXGNQJPCBVURLKDZOYTAFMIES	XNDRQTOVLEJKPHSGUFCZAIWYMB	IAWUXLSDNHFPJMROZTYECVQBGK	MYIGPUARQHFXELCZTBSDKWNJOV	ZXSEMAQRYLJTDPGKWCIBUOVNFH	MGFAYBJTZNIQSRKPHVDLEOCXUW	AUSFGEWTVOMCLDYKZJBIQHNPXR	YPKNZSLJXRIOHQWAMCBDGEUFVT	QMPICTFLGWXZRUOKHEDSJAVBNY	DXHRYNVJWIQLFSPTECGUABMZKO	RXQNMDZGBYTIVSEAOHJUKCWFLP	XAVJTBHDNOKYFSRMILUCQPWEGZ	XJOQBMVSWHCLIGYDAEKZPFRUTN	EWZYNKMGSVOTJBHDFARLCIUXQP	ZEOTGKBCIQRLAVFNYXWHSPJUDM	0
main	167 	Alex 	 oneCued 	 0.0 	 right 	 109.474434457 	D 	I 	0.0 	2 	0 	-1.0 	MUJOIKDLFXYGPQCBENASVHRWTZ	KNGMESJVORYWHZTIFADPULBXQC	WJYTBCXZADIHQUFVSMOEGPLKRN	YQZRVXBJLEMNDOCGAPWTUKIHFS	AFEWTLVCXKRNPOGQIYMBHJUSZD	QUOVYSECXARHIFMTNBPJWDGLZK	YTUELSXHARVBGWQZCMKPOJIFDN	KGLZTSECMJAXDQYRIUBONFWPVH	EJICVPSTXFWAHMZDQKYNRGBOLU	MFCVQREUIOBXYPSLTHKGDJNWAZ	WENUHQTVRCMOYJZDGKAFBXIPLS	RYNDHIFBVCTJQAXOLSPGUEZWKM	TKHVOLMBNRJYWPASGUEQCIXDZF	LAFEGOPNMCRKXSVDTQWIJZHUYB	MJZVPFARLSIQUKNXYEWBOGCHDT	TGZLEUSBYFWQXHKARCJOIPNDVM	SXIWLPJMZUEOTYQCBHAVNGFKDR	RXVSOQJMBKUDYZEWLTCPANHGIF	SHNWDRQEOVPUTGMZYIBLACFKXJ	YEDOHNGKVJSMFUTCPLRBIWQAZX	QAYWFPCKLMDNHVGUBIXSERTJOZ	2
main	168 	Alex 	 oneCued 	 0.0 	 right 	 106.999756137 	M 	Q 	0.0 	4 	0 	1.0 	SYBGALUZRWXPMHOQJVKTDFIECN	JOFRBCKNIQXLZPHGVMAWDUESYT	TRNHQMPYKEBLJDSZIAXCGFWUVO	PRFEJVHLUCWBODSKYMZGQAINXT	RWPAHNBQMKGLSVZIDCUEJXYFOT	GCDAJZVWNHXELBTSROMPUKFQYI	XAFVEIDHJTGMCWSLZPQNRKOYBU	GDFMIQRNWVJESACKHTOPBUYXLZ	VQSAMYUHNILGDTOXZKBRCEFPWJ	CWYUPXSTRJZQDVEIHKFLOANGMB	XJQBMPRIEUSVLTOKGANWZCYDHF	XIGBRFZCEWVJNTMAOSLUQPKDYH	KZDJYBCLOPFQGWINTSMUERXAHV	COZDQGSHELMNRVYFTUXIKWPBJA	GDZFAIOSWJTVKXEYMHUBLCPQNR	BZVGNXQKOPEFYWMJLCSHUADRIT	AZQGXWHCVIBKDNERFSPOLUJMYT	CRDVMJNKHWSYOUZPEIBLQTFXGA	LWMUZQSCXEYROIBKGHDAVTPJFN	GNJXKZIVQDLWMBUOEFAPYRHSCT	OBJEXTUSLCKIWGMDVARFYPQZNH	1
main	169 	Alex 	 oneCued 	 0.0 	 right 	 49.6516792756 	K 	D 	0.0 	15 	0 	3.0 	BQSIONCLWFXMPZRGUHTJAYKEVD	HUNIZMRGLJOCXFQDPYVKBWESTA	IEXQYNBFCODGWVUZRJKAHMPTSL	UWPVJALKOHNQDMBIXRFZYTCGES	AUJIGXYZLPOWEVTHKDBQMFRSNC	TEGMKWUYFOCQNPALHXDVISBRJZ	BYAFGHUZJNQXDSTIOLVEWKMCRP	ZPIDYVXFREJNWSGTOMUQACBKHL	IQLNKJEVRUDPCMZXSHFBYWTOAG	IYEHTJLAPRGONUKVZQFDBXMCSW	XBUIRZGNKHJDALEQPMWCFTOYSV	OASMVYJWLBKFNRTHPQIXUZECDG	QGBDFZOKCNMPWAIXYLTREHUSJV	KGECJLOIZDVFNSUXPHQYTBMRWA	OWJLSCHDAVIPQKFGZTUBXRNEYM	XRWFLHADZGKPMJCYBUQNOESIVT	AXVGOUSLMNJWECBZDPQTIYHFKR	PTAIOQNMKSWDLCUGVHYXFJERBZ	BZVRHTXWYDQJALNFEGCMUKSPOI	FXETZKUDJVPLBWNMSGRAIYHCQO	PYMBXNLAWQVZSFHCOREUDTKGJI	0
main	170 	Alex 	 oneCued 	 0.0 	 right 	 168.857683009 	R 	F 	0.0 	20 	0 	8.0 	GOIZNJPMHWTXURBQFSEACDVKYL	ERDLTFSWXHYQOMKVIUAPCJZNBG	RKHFSPJXZDIUCQVBTLAYONEMWG	XTIUHZCNSJMFBVAWLPEOYGQDKR	OPBDJWFGTAZSVHXNEUMLKCYRIQ	OVAGQEZLJMNKFUBPTIDHWYSRCX	OTHISJLQNPWZCRXUFBMEVAGKYD	OIBLPVSUKRJYQTMWDFCGHZEANX	URIMSGBETWQPJYKACXVDNFZLHO	JHCXIATEGZMYROKDQFWLBPUSVN	OCUXNYRBPSEAFIMWKDTVHJZGLQ	ZMATYDXQSIVPREOBCWNKUFHLJG	YCXPFMTDQLHAGNJWREIVOKBSZU	NWSFIGKLBHAOQZVXUJCEPMYDTR	TCFOPJYGHLRIWDKQEVNXZMABUS	TMPOHANKZIBFWYUEDGLJQCSVRX	OBXTYVCDZAKSPLQMFRUNJGEHWI	NJZRUHLMGVBDYAFTEPSKICXQWO	OXBKMTLHDVYUNFRGCWJQAEIZSP	TSKXQPFIZNWOHGCJUALMYDBRVE	YKNVTWOPBFHCQIUGSRMEDXALZJ	0
main	171 	Alex 	 oneCued 	 0.0 	 left 	 123.990430915 	X 	R 	0.0 	7 	0 	2.0 	QEBHWMKXSCJOPUFDTNGIVLZRYA	CVHDNYAIKEJLGFWUQBZRMPSTOX	SOZCVBTEPUYHJRKGWNFLIQDMXA	DOVRPHUZEWJQCXKLSMFNBTGAIY	HNWYOCGSUIKPMFQJZRLEAXBVTD	JSQRGVKEDBPLHYIZOMCUFTAXWN	OFBHWCSLKQITYMURGPEJXVZNAD	ENPVGQKZYROXHATFDWLIUBJSMC	ELJTWFNKHDXACYSBOPIMGQUVZR	JZFKEHSPQRAXYVMTICWLONGUBD	XPYANQJEDICZOKHFLRGMVWTSUB	BVATZLSPMDHUIKECWQOGNYJRFX	RUMFPKADYHICSLJTEWZVNOBXGQ	NPAQDRISOZFTJXHWCULYVKGEMB	YVGFJAQOCNLDEXIMWBRPTZSHUK	AWNPTSUIDGLFCYHBQKOMEJXRZV	EANXSIPMQCLZWRDFBYJTUHGKOV	MRCKBHPDWNEUQOJZYVIGLSFXTA	YHNUGVRJKFSIEDTQZOXCLAWMBP	WAXKYBGLPSHZUERFVNITQJCOMD	IBRVCLGETPWQSYKZHDJMXUNAOF	0
main	172 	Alex 	 oneCued 	 0.0 	 left 	 113.892038654 	N 	X 	0.0 	11 	0 	2.0 	IBPAUMLGFTONHYCWJXKRDSVZEQ	YAMODNPKUVQWZHTILFGJEXCSRB	EHZAVIRNYSCLBDWOUPJTXMGKQF	STRNFHKOJBVLWEUZCYXGQAPIDM	JERPHAVKQLTUWXCNDBSYFIGZMO	WPRJBCOTINDXMEVLKHYFGZASQU	PZGHRASUCQFBYVMXKITEDWLJNO	VCNXRGDISZHFEJOYAKMQTLPUBW	WEBOKDHUYTPXVNZGFQCILRMAJS	TVINJBZGOHQYUEWXSLFRPCDAMK	UDWAXENRVITCJYHQPOMGZFBLKS	ICDWBYXQNJORKAHPTLFZGEMUVS	LVNKOIEFXYBDWHMAPCJZUSTQRG	WRUJHLTZVBXMSKECNYIAOGPFQD	EWFMAZYJVLUODNRQCHITBXGPKS	STAZUQKCYBXNVIOLGFDHPERWJM	XAHDQGLEKVYCOMRPFUINJSTBZW	LBUQGWCKEADVPMZXTNOYFSHIJR	NHPRVFECIYJAQMDZOLXWTKSUGB	NQZPUSFMJTEABIRHYWLVGDOXCK	FLKXSPNCQEVOMHRYGJWBDTUAZI	2
main	173 	Alex 	 oneCued 	 0.0 	 right 	 211.969644889 	T 	D 	0.0 	19 	0 	-3.0 	NBFMVDCSQOPUYRTIJGEAXHKZWL	EUPAGCFKJWZIMLHVRNDYXBOTQS	PJLWUMYESFDRTIAVGXBOQKNZCH	OYHZPANQCFDUETLGXBIRMVWJKS	GVSZDQNIXBPYUEWOAJHMRCLFKT	TPZICFAXQEOGBVKWLYRDJUHNSM	PHNEKOYTAWSIDMXVZULCJQGFRB	VWXIALNOPKMZRTDSFJCBQGYEUH	TJRNOSBGHFMWVYXAKELZPCUDQI	KTJFOCWHYRZALEPNUSGBVIMDQX	TEQGFNPDBHKASRYMOICLVZWXUJ	SDTUQGLPJYBZVKHECXFIMNAWRO	YOHWGNCRSKJATELDIQZUPBVFXM	WJKIVLUSXGTDNCYAQHMOZRFEPB	WBLAKNHOTMYESXDURGVQCZIJFP	NTLOKBQPVSMFXGJUYRZDCIEAWH	MKSIOBZDHFJRCEVYWXGTULNQAP	UFBWTOVGQNPMAZYHJKRSEIXLDC	RWXTUOGQZLPINYFKBACMVHEJSD	VNATPYDZHGUFOKECWMQBSIRLXJ	SMYXARNZGKEFTOWHLQPUJVICDB	0
main	174 	Alex 	 oneCued 	 0.0 	 left 	 235.279865645 	M 	L 	0.0 	8 	0 	3.0 	TIMXUKBECZGPNHWRADFSOQLVJY	WBJSEDATCXPUOGYIHRKMNZLFVQ	SYWUXCOFLQDAERNVTIMBZGHJPK	KWOJFTYIECNAZVUSXBLMQRDGPH	WZIMUGHEDBTPNLRFVJYCKXQOAS	QTOPWJIGNEVHZLBDFAXCKSUMYR	FQWRIVPUKXSTEABGHZDONLYJMC	YACLBRTDVZMEGHOFKIPWSXJQNU	ZXDFEWKJSOLGUMBQATVYRNIPHC	CIQOBEGTUSXADPYJWVHLRKZNMF	RDJYSGCZTOUIHWPFXKBNLAMEQV	VMFZHYIKDCWXOQSEULARNTBJGP	ZCJVLUEAXBONHFYGTRWKSQIPMD	WZXNKOPCUHYLGBEVRFJMATQSDI	JPWQGNXKZVBAIFRCYULEMTHDOS	SKQMHLCFTJBXEPVRYWDIOAUNZG	MUDRKLTWVGIHPQYCXNOEFABJSZ	IVPSKUGFOXWRYMDCQLZBJNHETA	UMZBGIWPYETRVJNSCFKLQXHODA	HINJTFVALMUBWGKSDZYXOPEQRC	AZPXSRMTHUIWJBVONDYECQFGKL	0
